column,spacecraft_lon_deg,spacecraft_lat_deg,spacecraft_height_m,nadir_height_m,nadir_line,nadir_areoid_radius_m,nadir_ellipsoid_radius_m
3826,6.518739,79.944354,317081.98,-1835.0,2470.0,3378752.0,3376818.213
3827,6.506876,79.936919,317080.649,-1873.0,2477.0,3378752.0,3376819.118
3828,6.494948,79.929434,317079.308,-1900.0,2482.0,3378754.0,3376820.029
3829,6.483118,79.921999,317077.975,-1914.0,2484.0,3378754.0,3376820.935
3830,6.471224,79.914513,317076.631,-1909.0,2484.0,3378755.0,3376821.848
3831,6.459426,79.907077,317075.296,-1904.0,2483.0,3378756.0,3376822.756
3832,6.447564,79.89959,317073.95,-1894.0,2481.0,3378757.0,3376823.67
3833,6.435799,79.892153,317072.612,-1891.0,2480.0,3378758.0,3376824.579
3834,6.423971,79.884666,317071.264,-1886.0,2479.0,3378758.0,3376825.494
3835,6.412238,79.877228,317069.923,-1892.0,2480.0,3378759.0,3376826.404
3836,6.400443,79.86974,317068.573,-1898.0,2481.0,3378760.0,3376827.321
3837,6.388742,79.862302,317067.23,-1905.0,2483.0,3378761.0,3376828.233
3838,6.376979,79.854813,317065.877,-1909.0,2483.0,3378761.0,3376829.151
3839,6.365311,79.847373,317064.531,-1921.0,2485.0,3378762.0,3376830.064
3840,6.353581,79.839884,317063.176,-1935.0,2488.0,3378763.0,3376830.984
3841,6.341866,79.832393,317061.819,-1957.0,2492.0,3378764.0,3376831.904
3842,6.330246,79.824953,317060.47,-1975.0,2495.0,3378765.0,3376832.819
3843,6.318564,79.817462,317059.111,-2000.0,2499.0,3378765.0,3376833.741
3844,6.306976,79.810021,317057.76,-2012.0,2501.0,3378765.0,3376834.658
3845,6.295326,79.80253,317056.398,-2041.0,2507.0,3378767.0,3376835.581
3846,6.28377,79.795088,317055.044,-2059.0,2510.0,3378768.0,3376836.499
3847,6.272151,79.787595,317053.68,-2076.0,2513.0,3378769.0,3376837.423
3848,6.260627,79.780153,317052.324,-2092.0,2516.0,3378769.0,3376838.342
3849,6.24904,79.77266,317050.958,-2099.0,2517.0,3378770.0,3376839.268
3850,6.237547,79.765216,317049.599,-2101.0,2517.0,3378770.0,3376840.189
3851,6.225993,79.757722,317048.231,-2103.0,2518.0,3378772.0,3376841.116
3852,6.214531,79.750278,317046.87,-2106.0,2518.0,3378772.0,3376842.038
3853,6.203008,79.742784,317045.498,-2108.0,2518.0,3378772.0,3376842.967
3854,6.191577,79.735339,317044.135,-2103.0,2517.0,3378774.0,3376843.89
3855,6.180085,79.727843,317042.761,-2095.0,2516.0,3378775.0,3376844.82
3856,6.168686,79.720398,317041.396,-2074.0,2512.0,3378776.0,3376845.745
3857,6.157225,79.712902,317040.02,-2087.0,2515.0,3378777.0,3376846.676
3858,6.145857,79.705455,317038.651,-2057.0,2509.0,3378777.0,3376847.602
3859,6.134428,79.697959,317037.273,-2173.0,2530.0,3378778.0,3376848.535
3860,6.12309,79.690512,317035.902,-2241.0,2542.0,3378779.0,3376849.463
3861,6.111691,79.683014,317034.521,-2369.0,2565.0,3378780.0,3376850.397
3862,6.100385,79.675566,317033.148,-2414.0,2573.0,3378781.0,3376851.326
3863,6.089017,79.668068,317031.765,-2421.0,2574.0,3378781.0,3376852.261
3864,6.077741,79.660619,317030.39,-2424.0,2574.0,3378782.0,3376853.192
3865,6.066404,79.65312,317029.004,-2392.0,2569.0,3378783.0,3376854.129
3866,6.055158,79.645671,317027.626,-2393.0,2569.0,3378784.0,3376855.06
3867,6.043852,79.638171,317026.238,-2339.0,2559.0,3378785.0,3376855.999
3868,6.032636,79.630721,317024.858,-2272.0,2547.0,3378785.0,3376856.931
3869,6.02136,79.623221,317023.467,-2247.0,2543.0,3378785.0,3376857.871
3870,6.010175,79.61577,317022.085,-2195.0,2533.0,3378787.0,3376858.806
3871,5.998929,79.608269,317020.692,-2139.0,2524.0,3378788.0,3376859.747
3872,5.987774,79.600818,317019.307,-2107.0,2518.0,3378789.0,3376860.682
3873,5.976559,79.593316,317017.911,-2079.0,2513.0,3378790.0,3376861.625
3874,5.965434,79.585864,317016.524,-2042.0,2506.0,3378790.0,3376862.562
3875,5.954248,79.578361,317015.126,-2033.0,2505.0,3378790.0,3376863.506
3876,5.943153,79.570908,317013.736,-2016.0,2501.0,3378792.0,3376864.444
3877,5.931998,79.563405,317012.336,-2002.0,2499.0,3378792.0,3376865.39
3878,5.920932,79.555951,317010.944,-1997.0,2498.0,3378794.0,3376866.329
3879,5.909806,79.548447,317009.541,-1996.0,2498.0,3378794.0,3376867.276
3880,5.89877,79.540993,317008.147,-1996.0,2498.0,3378795.0,3376868.217
3881,5.887674,79.533488,317006.741,-2000.0,2499.0,3378796.0,3376869.165
3882,5.876593,79.525983,317005.335,-2001.0,2499.0,3378797.0,3376870.114
3883,5.865601,79.518528,317003.937,-2006.0,2500.0,3378798.0,3376871.057
3884,5.85455,79.511022,317002.528,-2009.0,2500.0,3378799.0,3376872.008
3885,5.843587,79.503566,317001.128,-2012.0,2501.0,3378799.0,3376872.952
3886,5.832565,79.496059,316999.716,-2019.0,2502.0,3378800.0,3376873.904
3887,5.821632,79.488603,316998.314,-2024.0,2503.0,3378801.0,3376874.85
3888,5.810639,79.481095,316996.9,-2027.0,2503.0,3378802.0,3376875.803
3889,5.799734,79.473638,316995.495,-2034.0,2504.0,3378803.0,3376876.75
3890,5.788771,79.46613,316994.079,-2036.0,2505.0,3378803.0,3376877.704
3891,5.777895,79.458672,316992.671,-2040.0,2505.0,3378804.0,3376878.653
3892,5.76696,79.451163,316991.252,-2052.0,2508.0,3378805.0,3376879.609
3893,5.756113,79.443705,316989.842,-2052.0,2507.0,3378805.0,3376880.559
3894,5.745208,79.436195,316988.421,-2049.0,2507.0,3378807.0,3376881.516
3895,5.734389,79.428736,316987.009,-2048.0,2507.0,3378808.0,3376882.467
3896,5.723512,79.421226,316985.586,-2049.0,2507.0,3378808.0,3376883.426
3897,5.712723,79.413766,316984.171,-2051.0,2507.0,3378809.0,3376884.378
3898,5.701874,79.406255,316982.745,-2055.0,2508.0,3378810.0,3376885.338
3899,5.691113,79.398795,316981.328,-2051.0,2507.0,3378810.0,3376886.292
3900,5.680293,79.391283,316979.899,-2047.0,2507.0,3378812.0,3376887.254
3901,5.670358,79.384376,316978.585,-2044.0,2506.0,3378812.0,3376888.138
3902,5.659638,79.376915,316977.164,-2035.0,2504.0,3378813.0,3376889.094
3903,5.648859,79.369402,316975.733,-2033.0,2504.0,3378814.0,3376890.057
3904,5.638168,79.36194,316974.31,-2028.0,2503.0,3378815.0,3376891.015
3905,5.627418,79.354427,316972.876,-2021.0,2502.0,3378816.0,3376891.98
3906,5.616754,79.346964,316971.45,-2019.0,2501.0,3378817.0,3376892.938
3907,5.606032,79.33945,316970.013,-2015.0,2501.0,3378817.0,3376893.904
3908,5.595396,79.331987,316968.585,-2012.0,2500.0,3378817.0,3376894.865
3909,5.584702,79.324472,316967.147,-2008.0,2499.0,3378819.0,3376895.832
3910,5.574094,79.317008,316965.716,-2005.0,2499.0,3378820.0,3376896.794
3911,5.563428,79.309493,316964.275,-2001.0,2498.0,3378821.0,3376897.762
3912,5.552848,79.302028,316962.842,-1999.0,2498.0,3378822.0,3376898.725
3913,5.542209,79.294512,316961.398,-1997.0,2497.0,3378822.0,3376899.696
3914,5.531657,79.287046,316959.963,-1995.0,2497.0,3378823.0,3376900.66
3915,5.521046,79.27953,316958.517,-1997.0,2497.0,3378824.0,3376901.631
3916,5.510521,79.272064,316957.079,-1998.0,2497.0,3378825.0,3376902.597
3917,5.499938,79.264547,316955.631,-2003.0,2498.0,3378825.0,3376903.57
3918,5.489369,79.257029,316954.181,-2011.0,2500.0,3378827.0,3376904.544
3919,5.478884,79.249562,316952.74,-2016.0,2500.0,3378827.0,3376905.511
3920,5.468342,79.242044,316951.288,-2041.0,2505.0,3378828.0,3376906.486
3921,5.457885,79.234576,316949.844,-2069.0,2510.0,3378829.0,3376907.455
3922,5.447371,79.227057,316948.39,-2106.0,2516.0,3378830.0,3376908.432
3923,5.43694,79.219589,316946.944,-2172.0,2528.0,3378830.0,3376909.402
3924,5.426453,79.21207,316945.487,-2241.0,2541.0,3378832.0,3376910.38
3925,5.41605,79.2046,316944.038,-2259.0,2544.0,3378832.0,3376911.352
3926,5.40559,79.19708,316942.579,-2310.0,2553.0,3378833.0,3376912.331
3927,5.395213,79.189611,316941.128,-2367.0,2563.0,3378834.0,3376913.304
3928,5.38478,79.18209,316939.666,-2392.0,2567.0,3378835.0,3376914.285
3929,5.37443,79.174619,316938.213,-2404.0,2569.0,3378836.0,3376915.259
3930,5.364024,79.167098,316936.749,-2424.0,2573.0,3378837.0,3376916.241
3931,5.353701,79.159627,316935.293,-2428.0,2574.0,3378837.0,3376917.217
3932,5.343321,79.152105,316933.827,-2421.0,2572.0,3378837.0,3376918.2
3933,5.333024,79.144633,316932.369,-2395.0,2568.0,3378839.0,3376919.178
3934,5.322671,79.137111,316930.9,-2389.0,2566.0,3378840.0,3376920.162
3935,5.312401,79.129639,316929.439,-2365.0,2562.0,3378841.0,3376921.141
3936,5.302074,79.122115,316927.968,-2362.0,2562.0,3378842.0,3376922.127
3937,5.29183,79.114642,316926.505,-2343.0,2558.0,3378843.0,3376923.107
3938,5.28153,79.107119,316925.031,-2335.0,2557.0,3378843.0,3376924.094
3939,5.271313,79.099645,316923.566,-2338.0,2557.0,3378844.0,3376925.076
3940,5.261039,79.092121,316922.09,-2348.0,2559.0,3378845.0,3376926.064
3941,5.250847,79.084646,316920.622,-2367.0,2563.0,3378845.0,3376927.047
3942,5.240599,79.077121,316919.144,-2392.0,2567.0,3378847.0,3376928.037
3943,5.230434,79.069646,316917.674,-2415.0,2571.0,3378848.0,3376929.021
3944,5.220212,79.062121,316916.193,-2440.0,2575.0,3378849.0,3376930.013
3945,5.210072,79.054645,316914.72,-2455.0,2578.0,3378849.0,3376930.998
3946,5.199877,79.047119,316913.237,-2491.0,2584.0,3378850.0,3376931.991
3947,5.189763,79.039643,316911.762,-2520.0,2590.0,3378850.0,3376932.978
3948,5.179593,79.032116,316910.276,-2549.0,2595.0,3378852.0,3376933.972
3949,5.169505,79.024639,316908.799,-2576.0,2600.0,3378853.0,3376934.96
3950,5.159361,79.017112,316907.311,-2595.0,2603.0,3378854.0,3376935.956
3951,5.149298,79.009635,316905.831,-2607.0,2605.0,3378855.0,3376936.945
3952,5.13918,79.002106,316904.341,-2623.0,2608.0,3378855.0,3376937.942
3953,5.129142,78.994628,316902.859,-2638.0,2610.0,3378856.0,3376938.933
3954,5.11905,78.9871,316901.366,-2663.0,2615.0,3378857.0,3376939.932
3955,5.109037,78.979621,316899.881,-2684.0,2619.0,3378857.0,3376940.924
3956,5.09897,78.972092,316898.386,-2702.0,2622.0,3378859.0,3376941.924
3957,5.088984,78.964613,316896.899,-2720.0,2625.0,3378860.0,3376942.917
3958,5.078942,78.957083,316895.401,-2729.0,2626.0,3378861.0,3376943.918
3959,5.068913,78.949553,316893.902,-2733.0,2627.0,3378861.0,3376944.92
3960,5.058964,78.942073,316892.412,-2730.0,2626.0,3378862.0,3376945.916
3961,5.04896,78.934542,316890.91,-2726.0,2626.0,3378863.0,3376946.919
3962,5.039036,78.927061,316889.418,-2718.0,2624.0,3378864.0,3376947.916
3963,5.029057,78.91953,316887.914,-2698.0,2621.0,3378865.0,3376948.921
3964,5.019158,78.912048,316886.419,-2685.0,2618.0,3378866.0,3376949.919
3965,5.009204,78.904516,316884.912,-2681.0,2618.0,3378867.0,3376950.925
3966,4.99933,78.897035,316883.415,-2675.0,2617.0,3378867.0,3376951.925
3967,4.989401,78.889502,316881.906,-2670.0,2616.0,3378868.0,3376952.932
3968,4.979551,78.882019,316880.406,-2669.0,2615.0,3378869.0,3376953.933
3969,4.969647,78.874486,316878.895,-2667.0,2615.0,3378870.0,3376954.942
3970,4.959822,78.867003,316877.393,-2659.0,2614.0,3378870.0,3376955.944
3971,4.949943,78.859469,316875.879,-2658.0,2614.0,3378872.0,3376956.954
3972,4.940142,78.851986,316874.375,-2656.0,2613.0,3378873.0,3376957.958
3973,4.930287,78.844451,316872.859,-2655.0,2613.0,3378873.0,3376958.969
3974,4.920511,78.836967,316871.352,-2652.0,2612.0,3378874.0,3376959.975
3975,4.910681,78.829432,316869.834,-2652.0,2612.0,3378875.0,3376960.987
3976,4.900929,78.821948,316868.324,-2651.0,2612.0,3378875.0,3376961.994
3977,4.891124,78.814412,316866.803,-2650.0,2612.0,3378877.0,3376963.008
3978,4.881396,78.806927,316865.292,-2646.0,2611.0,3378877.0,3376964.016
3979,4.871615,78.79939,316863.769,-2645.0,2611.0,3378879.0,3376965.031
3980,4.861911,78.791905,316862.254,-2645.0,2611.0,3378880.0,3376966.041
3981,4.852154,78.784368,316860.729,-2645.0,2611.0,3378880.0,3376967.057
3982,4.842474,78.776881,316859.212,-2642.0,2610.0,3378881.0,3376968.068
3983,4.832741,78.769344,316857.684,-2639.0,2610.0,3378882.0,3376969.086
3984,4.823086,78.761857,316856.165,-2636.0,2609.0,3378883.0,3376970.098
3985,4.813377,78.754319,316854.635,-2632.0,2609.0,3378884.0,3376971.118
3986,4.803745,78.746831,316853.114,-2631.0,2608.0,3378885.0,3376972.131
3987,4.79406,78.739293,316851.581,-2628.0,2608.0,3378886.0,3376973.152
3988,4.784452,78.731805,316850.057,-2629.0,2608.0,3378886.0,3376974.167
3989,4.774791,78.724266,316848.522,-2632.0,2608.0,3378887.0,3376975.189
3990,4.765207,78.716777,316846.996,-2636.0,2609.0,3378888.0,3376976.205
3991,4.755569,78.709237,316845.458,-2642.0,2610.0,3378889.0,3376977.229
3992,4.746008,78.701748,316843.93,-2650.0,2612.0,3378890.0,3376978.246
3993,4.736395,78.694208,316842.39,-2650.0,2612.0,3378890.0,3376979.271
3994,4.726857,78.686718,316840.859,-2657.0,2613.0,3378892.0,3376980.29
3995,4.717267,78.679177,316839.317,-2686.0,2618.0,3378893.0,3376981.316
3996,4.707753,78.671687,316837.783,-2724.0,2625.0,3378894.0,3376982.337
3997,4.698187,78.664146,316836.239,-2784.0,2635.0,3378894.0,3376983.364
3998,4.688696,78.656655,316834.703,-2849.0,2647.0,3378895.0,3376984.386
3999,4.679153,78.649113,316833.156,-2862.0,2649.0,3378895.0,3376985.415
4000,4.669685,78.641621,316831.618,-2863.0,2649.0,3378897.0,3376986.438
4001,4.660166,78.634079,316830.068,-2865.0,2650.0,3378897.0,3376987.468
4002,4.650657,78.626536,316828.518,-2863.0,2649.0,3378899.0,3376988.499
4003,4.641224,78.619044,316826.976,-2861.0,2649.0,3378900.0,3376989.524
4004,4.631739,78.6115,316825.423,-2857.0,2648.0,3378901.0,3376990.557
4005,4.62233,78.604008,316823.879,-2857.0,2648.0,3378901.0,3376991.583
4006,4.612868,78.596464,316822.323,-2856.0,2648.0,3378902.0,3376992.617
4007,4.603481,78.58897,316820.777,-2852.0,2647.0,3378903.0,3376993.645
4008,4.594042,78.581426,316819.219,-2854.0,2647.0,3378904.0,3376994.68
4009,4.584677,78.573932,316817.67,-2865.0,2649.0,3378905.0,3376995.709
4010,4.575261,78.566387,316816.11,-2877.0,2651.0,3378906.0,3376996.745
4011,4.56592,78.558892,316814.559,-2884.0,2653.0,3378907.0,3376997.776
4012,4.556526,78.551347,316812.996,-2891.0,2654.0,3378908.0,3376998.814
4013,4.547208,78.543852,316811.442,-2894.0,2654.0,3378909.0,3376999.845
4014,4.537837,78.536306,316809.877,-2896.0,2655.0,3378909.0,3377000.885
4015,4.528541,78.52881,316808.321,-2896.0,2655.0,3378910.0,3377001.918
4016,4.519193,78.521264,316806.754,-2893.0,2654.0,3378910.0,3377002.958
4017,4.509919,78.513768,316805.195,-2891.0,2654.0,3378912.0,3377003.993
4018,4.500593,78.50622,316803.625,-2888.0,2653.0,3378913.0,3377005.035
4019,4.491342,78.498724,316802.065,-2883.0,2652.0,3378914.0,3377006.071
4020,4.482039,78.491176,316800.492,-2879.0,2652.0,3378915.0,3377007.114
4021,4.47281,78.483679,316798.929,-2875.0,2651.0,3378915.0,3377008.151
4022,4.463529,78.476131,316797.355,-2873.0,2651.0,3378917.0,3377009.196
4023,4.454322,78.468633,316795.789,-2873.0,2650.0,3378917.0,3377010.234
4024,4.445064,78.461084,316794.212,-2873.0,2650.0,3378917.0,3377011.28
4025,4.435879,78.453586,316792.644,-2872.0,2650.0,3378919.0,3377012.32
4026,4.426643,78.446037,316791.065,-2871.0,2650.0,3378920.0,3377013.368
4027,4.41748,78.438538,316789.495,-2870.0,2650.0,3378921.0,3377014.409
4028,4.408266,78.430988,316787.913,-2868.0,2649.0,3378922.0,3377015.458
4029,4.399125,78.423489,316786.34,-2867.0,2649.0,3378923.0,3377016.5
4030,4.389933,78.415938,316784.756,-2868.0,2649.0,3378924.0,3377017.55
4031,4.380813,78.408439,316783.181,-2866.0,2649.0,3378925.0,3377018.594
4032,4.371643,78.400888,316781.594,-2865.0,2649.0,3378925.0,3377019.646
4033,4.362546,78.393387,316780.017,-2865.0,2649.0,3378926.0,3377020.691
4034,4.353398,78.385836,316778.428,-2865.0,2649.0,3378927.0,3377021.744
4035,4.344322,78.378335,316776.848,-2866.0,2649.0,3378928.0,3377022.791
4036,4.335196,78.370783,316775.256,-2866.0,2649.0,3378929.0,3377023.845
4037,4.326142,78.363282,316773.674,-2867.0,2649.0,3378930.0,3377024.893
4038,4.317037,78.355729,316772.08,-2868.0,2649.0,3378930.0,3377025.948
4039,4.308004,78.348227,316770.496,-2869.0,2649.0,3378932.0,3377026.998
4040,4.298921,78.340675,316768.9,-2868.0,2649.0,3378933.0,3377028.055
4041,4.28991,78.333172,316767.313,-2868.0,2649.0,3378934.0,3377029.105
4042,4.280849,78.325619,316765.714,-2869.0,2649.0,3378934.0,3377030.164
4043,4.271798,78.318065,316764.114,-2869.0,2649.0,3378935.0,3377031.223
4044,4.262819,78.310562,316762.524,-2869.0,2649.0,3378935.0,3377032.275
4045,4.253789,78.303008,316760.922,-2869.0,2649.0,3378937.0,3377033.336
4046,4.244831,78.295504,316759.329,-2869.0,2649.0,3378938.0,3377034.39
4047,4.235824,78.287949,316757.724,-2869.0,2649.0,3378939.0,3377035.451
4048,4.226887,78.280445,316756.129,-2868.0,2649.0,3378940.0,3377036.507
4049,4.2179,78.27289,316754.522,-2867.0,2649.0,3378941.0,3377037.57
4050,4.208984,78.265385,316752.924,-2867.0,2649.0,3378942.0,3377038.626
4051,4.200019,78.257829,316751.315,-2867.0,2649.0,3378942.0,3377039.691
4052,4.191124,78.250324,316749.715,-2867.0,2649.0,3378944.0,3377040.749
4053,4.182179,78.242768,316748.103,-2868.0,2649.0,3378944.0,3377041.815
4054,4.173306,78.235262,316746.501,-2869.0,2649.0,3378945.0,3377042.874
4055,4.164382,78.227705,316744.887,-2871.0,2649.0,3378946.0,3377043.941
4056,4.155529,78.220199,316743.282,-2873.0,2649.0,3378947.0,3377045.002
4057,4.146627,78.212642,316741.665,-2875.0,2650.0,3378948.0,3377046.071
4058,4.137794,78.205135,316740.058,-2876.0,2650.0,3378949.0,3377047.133
4059,4.128913,78.197577,316738.439,-2878.0,2650.0,3378950.0,3377048.203
4060,4.120101,78.19007,316736.83,-2881.0,2651.0,3378950.0,3377049.266
4061,4.11124,78.182512,316735.208,-2886.0,2652.0,3378952.0,3377050.337
4062,4.102449,78.175004,316733.597,-2890.0,2653.0,3378953.0,3377051.402
4063,4.093609,78.167445,316731.973,-2891.0,2653.0,3378954.0,3377052.475
4064,4.084838,78.159937,316730.359,-2891.0,2653.0,3378954.0,3377053.541
4065,4.076019,78.152378,316728.732,-2891.0,2652.0,3378955.0,3377054.615
4066,4.067269,78.144869,316727.116,-2891.0,2652.0,3378955.0,3377055.682
4067,4.05847,78.137309,316725.487,-2889.0,2652.0,3378957.0,3377056.757
4068,4.04974,78.1298,316723.868,-2890.0,2652.0,3378958.0,3377057.826
4069,4.040962,78.12224,316722.237,-2888.0,2652.0,3378959.0,3377058.903
4070,4.032252,78.11473,316720.616,-2889.0,2652.0,3378960.0,3377059.973
4071,4.023494,78.107169,316718.983,-2890.0,2652.0,3378961.0,3377061.051
4072,4.014805,78.099659,316717.359,-2891.0,2652.0,3378962.0,3377062.123
4073,4.006067,78.092098,316715.723,-2892.0,2653.0,3378962.0,3377063.202
4074,3.997398,78.084587,316714.097,-2893.0,2653.0,3378964.0,3377064.275
4075,3.98868,78.077025,316712.459,-2896.0,2653.0,3378965.0,3377065.355
4076,3.980031,78.069514,316710.831,-2900.0,2654.0,3378965.0,3377066.43
4077,3.971334,78.061952,316709.19,-2900.0,2654.0,3378966.0,3377067.512
4078,3.962705,78.05444,316707.559,-2899.0,2654.0,3378967.0,3377068.587
4079,3.954027,78.046878,316705.917,-2899.0,2654.0,3378968.0,3377069.671
4080,3.945418,78.039366,316704.283,-2902.0,2654.0,3378969.0,3377070.747
4081,3.936761,78.031802,316702.638,-2905.0,2654.0,3378970.0,3377071.832
4082,3.928172,78.02429,316701.003,-2907.0,2655.0,3378970.0,3377072.91
4083,3.919534,78.016726,316699.355,-2909.0,2655.0,3378972.0,3377073.997
4084,3.910907,78.009162,316697.706,-2909.0,2655.0,3378973.0,3377075.083
4085,3.902347,78.001649,316696.067,-2910.0,2655.0,3378974.0,3377076.164
4086,3.89374,77.994085,316694.416,-2912.0,2656.0,3378975.0,3377077.252
4087,3.8852,77.986571,316692.774,-2911.0,2656.0,3378975.0,3377078.333
4088,3.876612,77.979006,316691.12,-2910.0,2655.0,3378977.0,3377079.423
4089,3.868092,77.971492,316689.477,-2910.0,2655.0,3378977.0,3377080.506
4090,3.859523,77.963926,316687.821,-2922.0,2657.0,3378978.0,3377081.597
4091,3.851023,77.956412,316686.174,-2926.0,2658.0,3378979.0,3377082.681
4092,3.842474,77.948846,316684.516,-2923.0,2657.0,3378980.0,3377083.773
4093,3.833993,77.941331,316682.867,-2922.0,2657.0,3378981.0,3377084.859
4094,3.825464,77.933764,316681.207,-2922.0,2657.0,3378982.0,3377085.952
4095,3.817001,77.926249,316679.556,-2920.0,2657.0,3378982.0,3377087.039
4096,3.808492,77.918682,316677.892,-2916.0,2656.0,3378984.0,3377088.134
4097,3.800049,77.911166,316676.239,-2910.0,2655.0,3378985.0,3377089.222
4098,3.791559,77.903599,316674.574,-2904.0,2654.0,3378986.0,3377090.319
4099,3.783135,77.896082,316672.918,-2899.0,2653.0,3378987.0,3377091.408
4100,3.774665,77.888514,316671.25,-2899.0,2653.0,3378988.0,3377092.506
4101,3.76626,77.880997,316669.592,-2898.0,2653.0,3378989.0,3377093.597
4102,3.757809,77.873429,316667.922,-2897.0,2653.0,3378990.0,3377094.696
4103,3.749423,77.865912,316666.261,-2899.0,2653.0,3378991.0,3377095.788
4104,3.740991,77.858343,316664.588,-2904.0,2654.0,3378991.0,3377096.888
4105,3.732625,77.850825,316662.926,-2909.0,2654.0,3378992.0,3377097.982
4106,3.724211,77.843256,316661.25,-2913.0,2655.0,3378993.0,3377099.084
4107,3.715864,77.835737,316659.585,-2915.0,2656.0,3378994.0,3377100.179
4108,3.70747,77.828168,316657.908,-2916.0,2656.0,3378995.0,3377101.282
4109,3.699141,77.820649,316656.24,-2916.0,2656.0,3378995.0,3377102.378
4110,3.690766,77.813079,316654.56,-2917.0,2656.0,3378997.0,3377103.482
4111,3.682456,77.80556,316652.891,-2919.0,2656.0,3378998.0,3377104.58
4112,3.6741,77.797989,316651.208,-2920.0,2656.0,3378999.0,3377105.686
4113,3.665809,77.790469,316649.536,-2921.0,2656.0,3379000.0,3377106.785
4114,3.657472,77.782899,316647.851,-2919.0,2656.0,3379000.0,3377107.892
4115,3.649199,77.775378,316646.177,-2924.0,2657.0,3379002.0,3377108.992
4116,3.64088,77.767807,316644.49,-2928.0,2658.0,3379002.0,3377110.1
4117,3.632627,77.760286,316642.813,-2922.0,2657.0,3379004.0,3377111.202
4118,3.624327,77.752715,316641.123,-2918.0,2656.0,3379005.0,3377112.312
4119,3.616092,77.745193,316639.444,-2921.0,2656.0,3379006.0,3377113.415
4120,3.60781,77.737621,316637.752,-2921.0,2656.0,3379006.0,3377114.526
4121,3.599593,77.730099,316636.071,-2920.0,2656.0,3379007.0,3377115.63
4122,3.591331,77.722527,316634.376,-2920.0,2656.0,3379008.0,3377116.743
4123,3.583741,77.715564,316632.817,-2920.0,2656.0,3379009.0,3377117.766
4124,3.575496,77.707991,316631.121,-2920.0,2656.0,3379010.0,3377118.88
4125,3.567316,77.700468,316629.435,-2919.0,2656.0,3379011.0,3377119.987
4126,3.559089,77.692895,316627.736,-2917.0,2655.0,3379012.0,3377121.102
4127,3.550927,77.685372,316626.047,-2914.0,2655.0,3379013.0,3377122.21
4128,3.542718,77.677798,316624.346,-2912.0,2654.0,3379014.0,3377123.327
4129,3.534574,77.670274,316622.655,-2908.0,2654.0,3379015.0,3377124.436
4130,3.526384,77.6627,316620.951,-2907.0,2654.0,3379015.0,3377125.554
4131,3.518258,77.655176,316619.258,-2912.0,2654.0,3379017.0,3377126.665
4132,3.510086,77.647601,316617.552,-2916.0,2655.0,3379018.0,3377127.784
