x_km,shell_mode,scenario,band,frequency_mhz,band_role,ocean_depth_m,surface_height_m,surface_slope_deg,lens_strength,layer_count,layer_source_statuses,layer_sources,ocean_in_band_window,ocean_snr_margin_db,false_snr_margin_db,false_minus_ocean_db,false_depth_m,false_label,false_source_status,surface_clutter_snr_margin_db,surface_clutter_minus_ocean_db,surface_clutter_apparent_depth_m,surface_clutter_label,surface_clutter_source_status,surface_clutter_detected,surface_clutter_confuses_shallow_window,surface_roughness_index,classification,inferred_depth_m,inferred_depth_error_m,thermal_mode,thin_layer_solver
38.5,workbook_mid_shell,rough_surface_clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,0,none,none,True,13.40080455006378,-999.0,-1012.4008045500638,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14776.789430047362,0.0,cold_conductive,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,rough_surface_clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,0,none,none,False,,-999.0,,,none,none,6.813426473542814,,1314.728327431848,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,True,0.7934010200336108,surface clutter in shallow window,1314.728327431848,-13462.061102615513,cold_conductive,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,rough_surface_clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,0,none,none,True,13.096011196190915,-999.0,-1012.096011196191,,none,none,1.8134264735428136,-11.282584722648101,1314.728327431848,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,False,0.7934010200336108,clear ocean boundary,14776.789430047362,0.0,cold_conductive,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,complex_with_clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,11,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-37.177750589784864,12.262110422853665,49.43986101263853,52.27457514062632,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,complex_with_clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,11,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",False,,5.165714492603216,,52.27457514062632,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,9.074619380638605,,1314.728327431848,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,True,0.7934010200336108,surface clutter in shallow window,1314.728327431848,-13462.061102615513,dirty_convective,normal_incidence_transfer_matrix
38.5,workbook_mid_shell,complex_with_clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14776.789430047362,311.18191933727104,1.1727828796685482,0.3980697407320988,11,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-117.49725662505395,23.32079759505455,140.8180542201085,52.27457514062632,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,4.074619380638605,121.57187600569256,1314.728327431848,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,False,0.7934010200336108,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,clean_ice_control,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,0,none,none,True,13.432575069481812,-999.0,-1012.4325750694818,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14759.992307171664,0.0,cold_conductive,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,clean_ice_control,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,0,none,none,False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,cold_conductive,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,clean_ice_control,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,0,none,none,True,13.183174312937975,-999.0,-1012.1831743129379,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14759.992307171664,0.0,cold_conductive,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,salt_layers_reason,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,2,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,13.431375069481811,0.7596515319607787,-12.671723537521032,7379.996153585832,base 1 m ocean-injected hydrated salt layer; top 1 m ocean-injected hydrated salt layer,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14759.992307171664,0.0,cold_conductive,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,salt_layers_reason,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,2,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,cold_conductive,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,salt_layers_reason,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,2,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,13.180075926261008,6.841027751825326,-6.339048174435682,10000.0,base 0.2 m melt-derived hydrated salt layer near 10 km; top 0.2 m melt-derived hydrated salt layer near 10 km,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14759.992307171664,0.0,cold_conductive,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,near_surface_brine,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,7.510012383953827,12.322666235808446,4.81265385185462,51.21562939796644,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14759.992307171664,0.0,cold_conductive,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,near_surface_brine,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",False,,5.327200917672625,,51.21562939796644,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,internal feature only,51.21562939796644,-14708.776677773698,cold_conductive,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,near_surface_brine,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,-2.108816785674935,23.48228402012396,25.591100805798895,51.21562939796644,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,cold_conductive,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,warm_impure_ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,0,none,none,True,2.761064433565922,-999.0,-1001.7610644335659,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,14759.992307171664,0.0,warm_impure,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,warm_impure_ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,0,none,none,False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,warm_impure,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,warm_impure_ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,0,none,none,True,-14.370547668247067,-999.0,-984.629452331753,,none,none,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,stacked_dirty_layers,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,-1.6460143394234326,11.661887035665274,13.307901375088706,10272.472209896992,base paper-bracketed stacked dirty layer; top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,10272.472209896992,-4487.520097274672,warm_impure,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,stacked_dirty_layers,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,warm_impure,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,stacked_dirty_layers,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,-25.74957613038838,3.4502329842599817,29.19980911464836,10184.472209896992,top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,10184.472209896992,-4575.520097274672,warm_impure,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,briny_mushy_lens,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,-9.119139972703659,11.681907801073216,20.801047773776872,5136.1053857070065,top conductive briny/mushy lens,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,briny_mushy_lens,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",False,,-999.0,,,none,none,-999.0,,,none,none,False,False,0.0,outside band depth window,,,warm_impure,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,briny_mushy_lens,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,-45.04510354492842,17.18625142071973,62.23135496564815,5136.1053857070065,top conductive briny/mushy lens,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,complex_paper_calibrated,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,11,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-36.02755486412851,12.28681529522987,48.31437015935838,51.21562939796644,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
39.0,workbook_mid_shell,complex_paper_calibrated,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,14759.992307171664,302.8435496777789,-0.7019822384829778,0.37176719601112795,11,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",False,,5.2346341871348265,,51.21562939796644,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,internal feature only,51.21562939796644,-14708.776677773698,dirty_convective,normal_incidence_transfer_matrix
