Column,SpacecraftLon,SpacecraftLat,SpacecraftHgt,NadirHgt,NadirLine,NadirAreoidRad,NadirEllipsoidRad,FirstLon,FirstLat,FirstHgt,FirstLine
3020,28.440480,85.653085,317760.355,-930,2319,3378304,3376316.539,28.550916,85.653832,-929.000,2319
3021,28.380188,85.646876,317760.011,-931,2319,3378305,3376316.871,28.408007,85.648446,-929.122,2319
3022,28.319659,85.640619,317759.663,-929,2319,3378305,3376317.207,28.445302,85.632912,-927.622,2318
3023,28.259707,85.634400,317759.317,-929,2319,3378305,3376317.541,28.262276,85.632327,-927.154,2318
3024,28.199520,85.628134,317758.966,-927,2318,3378305,3376317.878,28.242524,85.625082,-927.044,2318
3025,28.139905,85.621906,317758.617,-926,2318,3378305,3376318.213,28.085607,85.624283,-926.420,2318
3026,28.080057,85.615630,317758.265,-927,2318,3378305,3376318.552,28.116888,85.611682,-925.433,2318
3027,28.020777,85.609393,317757.913,-926,2318,3378307,3376318.889,28.004240,85.608427,-924.442,2318
3028,27.961265,85.603108,317757.558,-924,2318,3378307,3376319.228,27.965593,85.602255,-924.276,2318
3029,27.902319,85.596861,317757.204,-924,2318,3378307,3376319.567,27.945510,85.593857,-923.731,2318
3030,27.843141,85.590568,317756.846,-923,2318,3378308,3376319.908,27.909255,85.585038,-922.710,2318
3031,27.784525,85.584312,317756.490,-924,2318,3378308,3376320.248,27.719865,85.586051,-922.155,2317
3032,27.725679,85.578009,317756.130,-923,2317,3378308,3376320.591,27.722107,85.583926,-922.270,2317
3033,27.667391,85.571744,317755.771,-922,2317,3378309,3376320.932,27.581325,85.582219,-921.697,2317
3034,27.608874,85.565432,317755.408,-923,2317,3378309,3376321.276,27.637746,85.563280,-922.395,2317
3035,27.550912,85.559158,317755.047,-923,2317,3378309,3376321.619,27.526671,85.559955,-922.577,2317
3036,27.492722,85.552837,317754.682,-923,2318,3378310,3376321.965,27.521759,85.560741,-922.701,2318
3037,27.435084,85.546555,317754.318,-924,2318,3378310,3376322.309,27.589507,85.547522,-923.257,2318
3038,27.377219,85.540225,317753.950,-924,2318,3378310,3376322.656,27.330076,85.548573,-924.200,2318
3039,27.319902,85.533933,317753.584,-925,2318,3378310,3376323.002,27.331876,85.540284,-924.654,2318
3040,27.262359,85.527595,317753.213,-926,2318,3378310,3376323.350,27.300704,85.535002,-924.944,2318
3041,27.205362,85.521295,317752.845,-927,2318,3378310,3376323.697,27.127813,85.535069,-924.941,2318
3042,27.148139,85.514947,317752.472,-928,2319,3378312,3376324.047,27.224804,85.520252,-926.923,2318
3043,27.091458,85.508639,317752.101,-929,2319,3378312,3376324.396,27.068028,85.520699,-928.232,2318
3044,27.034553,85.502283,317751.725,-931,2319,3378312,3376324.747,27.034058,85.511839,-929.220,2319
3045,26.977806,85.495923,317751.349,-931,2319,3378313,3376325.100,27.055202,85.502452,-931.073,2319
3046,26.921597,85.489601,317750.974,-935,2320,3378313,3376325.450,26.959405,85.497063,-932.038,2319
3047,26.865165,85.483232,317750.595,-935,2320,3378313,3376325.804,26.817462,85.496624,-932.896,2319
3048,26.809267,85.476902,317750.217,-936,2320,3378314,3376326.156,26.795145,85.488460,-935.682,2320
3049,26.753147,85.470525,317749.836,-940,2320,3378314,3376326.511,26.762941,85.480778,-938.275,2320
3050,26.697558,85.464186,317749.456,-942,2321,3378314,3376326.865,26.721641,85.473660,-939.838,2320
3051,26.641749,85.457800,317749.072,-945,2321,3378315,3376327.222,26.589093,85.471465,-941.961,2321
3052,26.586467,85.451454,317748.690,-949,2322,3378315,3376327.577,26.514607,85.466163,-944.756,2321
3053,26.530965,85.445060,317748.303,-950,2322,3378315,3376327.935,26.511739,85.456905,-947.773,2322
3054,26.475987,85.438705,317747.918,-953,2323,3378316,3376328.291,26.494927,85.448472,-950.578,2322
3055,26.420791,85.432302,317747.529,-957,2323,3378316,3376328.651,26.400547,85.442968,-953.554,2323
3056,26.366116,85.425939,317747.142,-960,2324,3378316,3376329.009,26.346716,85.437800,-957.010,2323
3057,26.311223,85.419529,317746.751,-964,2325,3378317,3376329.370,26.396560,85.425685,-960.691,2324
3058,26.256849,85.413157,317746.361,-967,2325,3378317,3376329.729,26.194420,85.427356,-962.930,2325
3059,26.202257,85.406739,317745.967,-970,2326,3378317,3376330.092,26.262701,85.413026,-967.405,2325
3060,26.148181,85.400359,317745.574,-974,2326,3378317,3376330.452,26.133311,85.411982,-970.464,2326
3061,26.093889,85.393933,317745.178,-981,2328,3378317,3376330.816,26.102723,85.404271,-974.233,2326
3062,26.040109,85.387545,317744.783,-982,2328,3378317,3376331.179,26.072599,85.396602,-978.167,2327
3063,25.986113,85.381111,317744.384,-989,2329,3378319,3376331.544,25.933073,85.394805,-981.435,2328
3064,25.932627,85.374715,317743.987,-991,2330,3378319,3376331.908,25.908034,85.386873,-986.052,2329
3065,25.878927,85.368273,317743.586,-994,2330,3378319,3376332.275,25.825829,85.381973,-989.663,2329
3066,25.825733,85.361870,317743.186,-999,2331,3378320,3376332.640,25.657991,85.380512,-992.080,2330
3067,25.772326,85.355419,317742.782,-1003,2332,3378320,3376333.008,25.780702,85.365800,-998.917,2331
3068,25.719422,85.349008,317742.380,-1008,2332,3378320,3376333.375,25.628363,85.364756,-1002.643,2332
3069,25.666305,85.342550,317741.973,-1015,2334,3378321,3376333.745,25.726445,85.350136,-1008.312,2333
3070,25.613689,85.336131,317741.568,-1017,2334,3378321,3376334.113,25.551004,85.350353,-1012.966,2334
3071,25.560861,85.329665,317741.160,-1025,2335,3378321,3376334.484,25.422530,85.347950,-1018.104,2335
3072,25.508531,85.323239,317740.752,-1028,2336,3378322,3376334.853,25.393870,85.340254,-1023.211,2336
3073,25.455990,85.316766,317740.341,-1037,2338,3378322,3376335.226,25.322466,85.334790,-1027.524,2336
3074,25.403943,85.310332,317739.931,-1044,2339,3378322,3376335.597,25.425910,85.320002,-1036.041,2337
3075,25.351687,85.303851,317739.517,-1054,2341,3378323,3376335.971,25.265369,85.319345,-1041.746,2339
3076,25.299922,85.297409,317739.105,-1065,2343,3378323,3376336.344,25.246540,85.311138,-1049.885,2340
3077,25.247948,85.290920,317738.689,-1066,2343,3378323,3376336.719,25.199242,85.304400,-1055.608,2341
3078,25.196463,85.284471,317738.274,-1075,2344,3378324,3376337.093,25.025492,85.304489,-1063.936,2343
3079,25.144770,85.277975,317737.855,-1086,2346,3378324,3376337.470,25.161639,85.287938,-1077.894,2345
3080,25.093563,85.271519,317737.438,-1108,2350,3378325,3376337.845,25.236544,85.274688,-1091.329,2347
3081,25.042149,85.265015,317737.017,-1124,2353,3378325,3376338.224,24.936589,85.280323,-1100.835,2349
3082,24.991218,85.258552,317736.597,-1140,2356,3378325,3376338.601,24.923659,85.273049,-1115.925,2352
3083,24.940080,85.252041,317736.174,-1163,2360,3378325,3376338.981,24.895896,85.265290,-1135.043,2355
3084,24.889423,85.245570,317735.751,-1204,2367,3378325,3376339.359,24.910569,85.255323,-1171.791,2362
3085,24.838560,85.239052,317735.325,-1221,2370,3378325,3376339.740,25.022469,85.240048,-1202.517,2367
3086,24.788175,85.232573,317734.900,-1247,2375,3378327,3376340.120,24.846405,85.240346,-1226.333,2371
3087,24.737585,85.226048,317734.472,-1268,2379,3378327,3376340.503,24.781753,85.234580,-1250.504,2376
3088,24.687131,85.219519,317734.042,-1260,2377,3378327,3376340.886,25.265804,85.186801,-1223.485,2374
3089,24.637151,85.213030,317733.613,-1264,2378,3378328,3376341.268,24.885176,85.199636,-1215.393,2370
3090,24.586967,85.206494,317733.181,-1241,2374,3378328,3376341.653,24.834364,85.191932,-1185.515,2365
3091,24.537254,85.199998,317732.750,-1190,2365,3378328,3376342.037,24.660043,85.192183,-1167.500,2361
3092,24.487338,85.193454,317732.315,-1166,2361,3378329,3376342.423,24.614702,85.185406,-1152.734,2358
3093,24.437890,85.186951,317731.882,-1151,2358,3378329,3376342.808,24.491415,85.182882,-1143.051,2356
3094,24.388241,85.180401,317731.444,-1143,2357,3378330,3376343.196,24.400253,85.178565,-1133.640,2355
3095,24.339056,85.173891,317731.008,-1139,2356,3378330,3376343.582,24.411045,85.168855,-1123.383,2353
3096,24.289671,85.167334,317730.568,-1129,2354,3378330,3376343.972,24.393870,85.160582,-1113.375,2351
3097,24.240748,85.160817,317730.130,-1118,2352,3378330,3376344.359,24.206835,85.161460,-1107.156,2350
3098,24.191626,85.154252,317729.688,-1107,2350,3378330,3376344.750,24.204159,85.153637,-1105.788,2350
3099,24.142962,85.147729,317729.247,-1105,2350,3378330,3376345.139,24.169327,85.146385,-1105.221,2349
3100,24.094100,85.141158,317728.802,-1106,2350,3378332,3376345.531,24.144989,85.144555,-1104.997,2350
3101,24.045695,85.134627,317728.359,-1106,2350,3378332,3376345.922,24.155271,85.131274,-1105.458,2350
3102,23.997092,85.128049,317727.911,-1108,2350,3378332,3376346.316,24.006004,85.131283,-1106.124,2350
3103,23.948943,85.121512,317727.466,-1107,2350,3378333,3376346.708,23.915549,85.122180,-1105.503,2350
3104,23.900597,85.114927,317727.016,-1105,2350,3378333,3376347.103,23.766562,85.122137,-1103.672,2349
3105,23.852702,85.108383,317726.568,-1105,2350,3378334,3376347.496,23.860913,85.108063,-1103.517,2349
3106,23.804611,85.101792,317726.115,-1103,2349,3378334,3376347.893,23.776917,85.106997,-1102.581,2349
3107,23.756968,85.095241,317725.665,-1102,2349,3378334,3376348.288,23.765043,85.093744,-1102.047,2349
3108,23.709131,85.088643,317725.210,-1101,2349,3378335,3376348.686,23.704360,85.092647,-1101.446,2349
3109,23.661739,85.082086,317724.756,-1102,2349,3378335,3376349.082,23.675630,85.087511,-1101.756,2349
3110,23.614153,85.075481,317724.299,-1103,2349,3378335,3376349.482,23.714626,85.076315,-1101.767,2349
3111,23.567011,85.068918,317723.843,-1103,2349,3378336,3376349.880,23.700024,85.072837,-1102.144,2349
3112,23.519674,85.062307,317723.384,-1104,2349,3378336,3376350.281,23.547159,85.067031,-1103.996,2349
3113,23.476261,85.056225,317722.960,-1106,2350,3378336,3376350.650,23.549841,85.063313,-1104.555,2349
3114,23.429479,85.049652,317722.500,-1107,2350,3378337,3376351.050,23.543678,85.053390,-1105.824,2350
3115,23.382504,85.043031,317722.037,-1109,2350,3378337,3376351.453,23.451169,85.049192,-1107.080,2350
3116,23.335968,85.036452,317721.575,-1109,2350,3378337,3376351.855,23.367976,85.042161,-1108.508,2350
3117,23.289239,85.029824,317721.109,-1109,2350,3378337,3376352.259,23.347943,85.029336,-1109.458,2350
3118,23.242945,85.023239,317720.645,-1110,2350,3378337,3376352.662,23.224726,85.028022,-1109.538,2350
3119,23.196460,85.016605,317720.176,-1110,2350,3378339,3376353.068,23.214903,85.025442,-1109.862,2350
3120,23.150407,85.010013,317719.710,-1110,2350,3378339,3376353.473,23.159386,85.013375,-1110.268,2350
3121,23.104164,85.003373,317719.239,-1110,2350,3378339,3376353.880,23.099700,85.009842,-1110.485,2350
3122,23.058352,84.996775,317718.770,-1111,2351,3378340,3376354.286,23.067336,85.000152,-1111.080,2350
3123,23.012349,84.990129,317718.296,-1111,2351,3378340,3376354.695,23.016899,84.996134,-1111.327,2351
3124,22.966774,84.983524,317717.825,-1113,2351,3378341,3376355.102,22.948818,84.994299,-1111.606,2351
3125,22.921011,84.976872,317717.349,-1114,2351,3378341,3376355.512,23.006678,84.982195,-1112.352,2351
3126,22.875366,84.970217,317716.871,-1115,2351,3378341,3376355.924,22.942923,84.976501,-1113.704,2351
3127,22.830145,84.963603,317716.396,-1116,2351,3378342,3376356.333,22.924586,84.969668,-1114.459,2351
3128,22.784737,84.956941,317715.916,-1117,2352,3378342,3376356.746,22.816166,84.962756,-1115.720,2351
3129,22.739750,84.950321,317715.439,-1117,2352,3378343,3376357.156,22.766704,84.952805,-1117.004,2352
3130,22.694577,84.943654,317714.956,-1118,2352,3378343,3376357.570,22.721425,84.949722,-1117.195,2352
3131,22.649822,84.937028,317714.476,-1118,2352,3378343,3376357.983,22.708092,84.937880,-1118.431,2352
3132,22.604882,84.930354,317713.991,-1119,2352,3378344,3376358.398,22.707611,84.936013,-1118.547,2352
3133,22.560358,84.923722,317713.509,-1120,2352,3378344,3376358.812,22.577999,84.932669,-1119.256,2352
3134,22.515648,84.917043,317713.021,-1120,2352,3378344,3376359.229,22.618154,84.921537,-1119.950,2352
3135,22.471354,84.910405,317712.536,-1121,2352,3378345,3376359.644,22.542418,84.917747,-1120.687,2352
3136,22.426874,84.903719,317712.046,-1122,2352,3378345,3376360.062,22.400504,84.905491,-1121.953,2352
3137,22.382807,84.897075,317711.559,-1122,2352,3378345,3376360.479,22.400434,84.903670,-1122.067,2352
3138,22.338555,84.890384,317711.067,-1123,2353,3378345,3376360.899,22.471863,84.890910,-1122.867,2353
3139,22.294714,84.883734,317710.576,-1125,2353,3378345,3376361.317,22.405472,84.887828,-1124.061,2353
3140,22.250689,84.877037,317710.082,-1125,2353,3378347,3376361.738,22.255000,84.883161,-1125.354,2353
3141,22.207072,84.870382,317709.589,-1127,2353,3378347,3376362.157,22.264141,84.878490,-1125.982,2353
3142,22.163272,84.863678,317709.092,-1129,2354,3378348,3376362.580,22.242438,84.870635,-1127.477,2354
3143,22.119877,84.857017,317708.597,-1129,2354,3378348,3376363.001,22.216804,84.861864,-1128.697,2354
3144,22.076301,84.850308,317708.097,-1131,2354,3378348,3376363.425,22.089424,84.855997,-1130.067,2354
3145,22.033127,84.843642,317707.600,-1132,2354,3378349,3376363.848,22.134071,84.849475,-1130.980,2354
3146,21.989773,84.836927,317707.098,-1132,2354,3378349,3376364.273,21.989579,84.843323,-1132.036,2354
3147,21.946819,84.830254,317706.598,-1134,2355,3378350,3376364.697,21.972348,84.840041,-1132.744,2354
3148,21.903685,84.823534,317706.093,-1135,2355,3378350,3376365.124,21.995396,84.829869,-1134.223,2355
3149,21.860950,84.816856,317705.590,-1138,2355,3378350,3376365.549,21.943712,84.823665,-1135.784,2355
3150,21.818035,84.810130,317705.083,-1139,2355,3378350,3376365.978,21.878856,84.816910,-1137.881,2355
3151,21.775516,84.803446,317704.578,-1140,2356,3378350,3376366.405,21.849457,84.809547,-1139.184,2355
3152,21.732818,84.796715,317704.069,-1144,2356,3378350,3376366.835,21.841612,84.802181,-1140.987,2356
3153,21.690514,84.790025,317703.561,-1144,2356,3378352,3376367.263,21.807953,84.795047,-1142.943,2356
3154,21.648032,84.783288,317703.049,-1148,2357,3378352,3376367.694,21.690660,84.792218,-1145.458,2357
3155,21.605942,84.776594,317702.539,-1150,2357,3378353,3376368.124,21.705795,84.781368,-1147.319,2357
3156,21.563674,84.769851,317702.025,-1152,2358,3378353,3376368.557,21.632453,84.777430,-1149.405,2357
3157,21.521796,84.763151,317701.512,-1154,2358,3378353,3376368.988,21.594851,84.770513,-1151.350,2357
3158,21.479742,84.756403,317700.995,-1155,2358,3378354,3376369.422,21.566100,84.761901,-1153.403,2358
3159,21.438075,84.749697,317700.480,-1157,2358,3378354,3376369.855,21.550254,84.755032,-1154.679,2358
3160,21.396231,84.742944,317699.961,-1159,2359,3378355,3376370.291,21.491100,84.748011,-1156.965,2359
3161,21.354773,84.736233,317699.443,-1162,2359,3378355,3376370.724,21.492833,84.740231,-1158.801,2359
3162,21.313140,84.729474,317698.921,-1163,2360,3378355,3376371.162,21.437963,84.734169,-1161.360,2359
3163,21.271612,84.722712,317698.398,-1168,2361,3378356,3376371.600,21.435757,84.724188,-1163.506,2360
3164,21.230465,84.715993,317697.877,-1170,2361,3378356,3376372.036,21.307111,84.723209,-1167.236,2360
3165,21.189145,84.709226,317697.351,-1174,2362,3378357,3376372.476,21.291772,84.715097,-1170.096,2361
3166,21.148204,84.702502,317696.827,-1175,2362,3378357,3376372.913,21.224627,84.709741,-1173.111,2361
3167,21.107090,84.695730,317696.299,-1179,2362,3378357,3376373.354,21.235482,84.700274,-1175.060,2362
3168,21.066353,84.689001,317695.773,-1183,2363,3378357,3376373.793,21.220588,84.692206,-1178.252,2362
3169,21.025444,84.682223,317695.242,-1184,2363,3378357,3376374.235,21.149193,84.687022,-1181.257,2363
3170,20.984911,84.675489,317694.714,-1188,2364,3378359,3376374.676,21.117161,84.679852,-1184.392,2363
3171,20.944205,84.668706,317694.181,-1191,2365,3378359,3376375.120,21.119500,84.670836,-1186.649,2364
3172,20.903873,84.661966,317693.650,-1196,2365,3378360,3376375.561,21.122103,84.661866,-1189.403,2365
3173,20.863370,84.655178,317693.114,-1198,2366,3378360,3376376.007,21.059822,84.656222,-1192.607,2365
3174,20.823238,84.648434,317692.581,-1200,2366,3378360,3376376.450,20.907409,84.655318,-1197.333,2366
3175,20.782935,84.641641,317692.042,-1202,2367,3378361,3376376.897,20.914389,84.646080,-1199.940,2366
3176,20.743002,84.634891,317691.506,-1206,2367,3378361,3376377.341,20.853208,84.639270,-1202.555,2367
3177,20.702899,84.628093,317690.966,-1208,2368,3378362,3376377.790,20.889901,84.629660,-1205.021,2367
3178,20.663164,84.621338,317690.427,-1211,2368,3378362,3376378.236,20.819912,84.624485,-1207.530,2368
3179,20.623259,84.614535,317689.884,-1215,2369,3378362,3376378.685,20.796983,84.616808,-1209.870,2368
3180,20.583719,84.607775,317689.343,-1217,2369,3378363,3376379.133,20.778668,84.608952,-1211.557,2368
3181,20.544011,84.600967,317688.798,-1221,2370,3378363,3376379.584,20.605922,84.609044,-1216.551,2369
3182,20.504666,84.594202,317688.254,-1223,2370,3378364,3376380.033,20.741924,84.593194,-1216.268,2369
3183,20.465153,84.587389,317687.706,-1226,2371,3378364,3376380.486,20.702160,84.586403,-1219.220,2370
3184,20.426002,84.580619,317687.160,-1229,2371,3378364,3376380.936,20.632900,84.581207,-1223.065,2370
3185,20.386683,84.573801,317686.610,-1232,2372,3378365,3376381.390,20.670035,84.570419,-1223.451,2371
3186,20.347724,84.567026,317686.061,-1235,2372,3378365,3376381.842,20.541395,84.568318,-1229.424,2372
3187,20.308598,84.560203,317685.508,-1238,2373,3378366,3376382.298,20.514824,84.560851,-1232.256,2372
3188,20.269830,84.553424,317684.958,-1242,2374,3378366,3376382.751,20.522583,84.551662,-1234.204,2373
3189,20.230895,84.546596,317684.402,-1245,2374,3378367,3376383.208,20.420196,84.546974,-1238.018,2373
3190,20.192316,84.539812,317683.849,-1249,2375,3378367,3376383.663,20.419093,84.539418,-1240.191,2374
3191,20.153572,84.532979,317683.291,-1251,2375,3378367,3376384.121,20.397060,84.531726,-1242.540,2374
3192,20.115181,84.526190,317682.735,-1254,2376,3378368,3376384.577,20.366881,84.524519,-1246.025,2375
3193,20.076626,84.519353,317682.174,-1257,2376,3378368,3376385.037,20.353432,84.516385,-1248.239,2375
3194,20.038422,84.512559,317681.616,-1260,2377,3378369,3376385.495,20.285911,84.509961,-1252.672,2376
3195,20.000054,84.505717,317681.053,-1265,2378,3378369,3376385.956,20.288950,84.502139,-1253.533,2376
3196,19.962036,84.498918,317680.492,-1267,2378,3378370,3376386.415,20.178932,84.499086,-1259.072,2377
3197,19.923855,84.492072,317679.927,-1270,2378,3378370,3376386.878,20.237424,84.487230,-1258.707,2377
3198,19.886022,84.485268,317679.364,-1272,2379,3378370,3376387.338,20.127729,84.484167,-1263.415,2378
3199,19.848025,84.478417,317678.796,-1275,2379,3378370,3376387.803,20.102100,84.476684,-1266.255,2378
3200,19.810375,84.471609,317678.230,-1277,2380,3378370,3376388.264,20.055780,84.470334,-1268.686,2379
